TimeID,Sea.Level.PressurehPa,VisibilityKm,Wind.Direction,Wind.SpeedKm.h,Gust.SpeedKm.h
2021,1025.8,16.1,NW,13,0
2022,1026.1,16.1,Variable,9.3,0
2023,1026.7,16.1,North,7.4,0
2024,1027.2,16.1,Variable,5.6,0
2025,1027.3,16.1,North,9.3,0
2026,1027.5,16.1,NE,11.1,0
2027,1027.9,16.1,NNE,13,0
2028,1028,16.1,North,11.1,0
2029,1027.7,16.1,Variable,7.4,0
2030,1027.5,16.1,NNE,7.4,0
2031,1027.7,16.1,Calm,0,0
2032,1027.5,16.1,Variable,7.4,0
2033,1027.2,16.1,Variable,5.6,0
2034,1027.1,16.1,Calm,0,0
2035,1026.7,16.1,Variable,7.4,0
2036,1025.5,16.1,North,0,0
2037,1024.6,16.1,Variable,5.6,0
2038,1023.2,16.1,Variable,5.6,0
2039,1021.5,16.1,SSE,9.3,0
2040,1020.3,16.1,Variable,9.3,0
2041,1019.5,16.1,SSE,9.3,0
2042,1018.4,16.1,South,11.1,0
2043,1017.8,16.1,Variable,7.4,0
2044,1017.5,16.1,WSW,14.8,0
2045,1017.2,16.1,Variable,7.4,0
2046,1017.1,16.1,Variable,11.1,35.2
2047,1016.6,16.1,Variable,11.1,27.8
2048,1016.2,16.1,West,13,0
2049,1015.9,16.1,Variable,5.6,0
2050,1015.7,16.1,West,11.1,0
2051,1015.2,16.1,Calm,0,0
2052,1015,16.1,Calm,0,0
2053,1015.1,16.1,West,7.4,0
2054,1015.3,16.1,West,7.4,0
2055,1015.9,16.1,Calm,0,0
2056,1016.3,16.1,WNW,5.6,0
2057,1016.8,16.1,Calm,0,0
2058,1017.4,16.1,Calm,0,0
2059,1017.5,16.1,NNE,14.8,0
2060,1017.6,16.1,NNE,13,0
2061,1017.5,16.1,ENE,9.3,0
2062,1017.1,16.1,NNE,13,0
2063,1017,16.1,ENE,7.4,0
2064,1017.2,16.1,ENE,7.4,0
2065,1017.5,16.1,Calm,0,0
2066,1017.6,16.1,Variable,5.6,0
2067,1017.9,16.1,Calm,0,0
2068,1018.6,16.1,South,13,0
2069,1018.9,16.1,Calm,0,0
2070,1019.5,16.1,Variable,5.6,0
2071,1019.4,16.1,Calm,0,0
2072,1019.6,16.1,Variable,5.6,0
2073,1020.1,16.1,Variable,9.3,0
2074,1020.1,16.1,Variable,9.3,0
2075,1019.6,16.1,SE,14.8,27.8
2076,1019.4,16.1,Variable,9.3,27.8
2077,1019.4,16.1,Variable,7.4,0
2078,1019.4,16.1,ESE,18.5,0
2079,1018.9,16.1,East,14.8,0
2080,1019.3,16.1,ENE,18.5,0
2081,1019.6,16.1,ENE,14.8,29.6
2082,1020.3,8,ENE,16.7,29.6
2083,1020.3,11.3,ENE,20.4,31.5
2084,1019.9,16.1,East,16.7,0
2085,1019.9,11.3,ENE,20.4,29.6
2086,1019.2,9.7,ENE,25.9,38.9
2087,1018.6,4.8,ENE,29.6,42.6
2088,1017.7,6.4,ENE,29.6,44.4
2089,1017.5,8,ENE,27.8,57.4
2090,1016.6,8,ENE,33.3,51.9
2091,1015.9,12.9,East,22.2,42.6
2092,1015.1,4.8,East,31.5,50
2093,1014.5,8,ENE,31.5,46.3
2094,1014.3,6.4,ENE,24.1,53.7
2095,1013.6,4.8,East,31.5,57.4
2096,1013.2,9.7,ENE,29.6,51.9
2097,1012.4,11.3,East,31.5,51.9
2098,1011.5,11.3,ENE,20.4,44.4
2099,1010.9,16.1,East,25.9,48.2
2100,1010.3,16.1,East,20.4,35.2
2101,1009.4,16.1,NE,20.4,35.2
2102,1009.5,6.4,NE,16.7,29.6
2103,1009,11.3,NE,11.1,0
2104,1008.9,12.9,North,13,0
2105,1009.3,16.1,Variable,9.3,0
2106,1009.5,11.3,Variable,9.3,0
2107,1009.4,8,North,9.3,0
2108,1009.2,16.1,NNE,20.4,33.3
2109,1008.8,16.1,Variable,9.3,0
2110,1008.6,16.1,NNE,13,0
2111,1008.3,16.1,Calm,0,0
2112,1008.2,16.1,Variable,5.6,0
2113,1008.2,16.1,North,0,0
2114,1008.2,16.1,Variable,5.6,0
2115,1008.2,16.1,Calm,0,0
2116,1008.3,16.1,Calm,0,0
2117,1008.7,16.1,Calm,0,0
2118,1009.3,16.1,NW,5.6,0
2119,1009.7,16.1,Calm,0,0
2120,1009.9,16.1,Calm,0,0
2121,1009.7,16.1,NNE,5.6,0
2122,1009.6,16.1,Calm,0,0
2123,1009.6,16.1,Calm,0,0
2124,1009.4,16.1,Calm,0,0
2125,1009.3,16.1,NE,7.4,0
2126,1009.4,16.1,Calm,0,0
2127,1010.3,16.1,Calm,0,0
2128,1011,16.1,NNW,5.6,0
2129,1011.2,16.1,Calm,0,0
2130,1011.1,16.1,Calm,0,0
2131,1011.4,16.1,NE,5.6,0
2132,1011.1,16.1,NE,7.4,0
2133,1011,16.1,West,7.4,0
2134,1010.2,14.5,WNW,7.4,0
2135,1009,12.9,Calm,0,0
2136,1008.3,16.1,South,13,0
2137,1007.7,16.1,South,11.1,0
2138,1007.2,16.1,Variable,7.4,0
2139,1008.7,16.1,Variable,9.3,0
2140,1009,4.8,South,13,0
2141,1009.9,16.1,SSE,11.1,0
2142,1009.8,16.1,Variable,7.4,27.8
2143,1010.4,16.1,Variable,9.3,0
2144,1010.7,16.1,Variable,7.4,0
2145,1011.1,16.1,Calm,0,0
2146,1011.3,16.1,Variable,9.3,0
2147,1012.2,16.1,NNE,11.1,0
2148,1011.6,16.1,East,9.3,0
2149,1011.4,16.1,Calm,0,0
2150,1011.3,16.1,East,5.6,0
2151,1012,16.1,West,9.3,0
2152,1011.9,16.1,West,5.6,0
2153,1011.9,12.9,West,7.4,0
2154,1011.3,14.5,West,9.3,0
2155,1011.2,12.9,Variable,9.3,0
2156,1010.3,14.5,SW,5.6,0
2157,1009.9,16.1,WSW,16.7,29.6
2158,1008.8,16.1,SW,11.1,0
2159,1008.8,16.1,Variable,11.1,33.3
2160,1009.2,16.1,West,13,40.7
2161,1007.4,16.1,West,13,31.5
2162,1007.5,16.1,Variable,5.6,0
2163,1008.5,16.1,Variable,5.6,0
2164,1008.1,16.1,West,13,0
2165,1008,16.1,North,0,0
2166,1009,16.1,Variable,9.3,0
2167,1009.4,16.1,NW,5.6,0
2168,1009,16.1,Variable,7.4,0
2169,1008.6,16.1,West,5.6,0
2170,1008.8,16.1,Variable,5.6,0
2171,1008.6,16.1,West,7.4,0
2172,1008.9,16.1,North,0,0
2173,1008.5,16.1,Variable,7.4,0
2174,1008.6,16.1,West,16.7,25.9
2175,1008.7,16.1,Variable,5.6,0
2176,1008.8,16.1,WNW,13,27.8
2177,1008.9,16.1,WNW,16.7,29.6
2178,1009.3,16.1,West,16.7,33.3
2179,1009.4,16.1,WNW,18.5,37
2180,1009,16.1,WNW,16.7,44.4
2181,1008.7,16.1,WNW,31.5,64.8
2182,1009,16.1,WNW,24.1,50
2183,1008.8,16.1,WNW,24.1,42.6
2184,1008.9,16.1,Variable,5.6,40.7
2185,1009.1,16.1,West,14.8,33.3
2186,1009.8,16.1,WNW,16.7,31.5
2187,1010.4,16.1,Variable,9.3,31.5
2188,1011,16.1,North,0,0
2189,1011.6,16.1,NW,11.1,0
2190,1012.7,16.1,North,14.8,0
2191,1013.4,16.1,Variable,5.6,0
2192,1014.2,16.1,Variable,11.1,0
2193,1014.7,16.1,WNW,9.3,0
2194,1015.8,16.1,NNW,13,27.8
2195,1016.4,16.1,Variable,9.3,0
2196,1016.3,16.1,Variable,9.3,0
2197,1016.8,16.1,Variable,9.3,0
2198,1017.3,16.1,North,9.3,0
2199,1018.5,16.1,NNE,5.6,0
2200,1019.2,16.1,Variable,5.6,0
2201,1019.7,16.1,NNE,9.3,0
2202,1019.8,16.1,Variable,7.4,0
2203,1020.5,16.1,NNE,7.4,0
2204,1020.8,16.1,Variable,5.6,0
2205,1020.1,16.1,Variable,9.3,0
2206,1019.3,16.1,Variable,5.6,0
2207,1018.9,16.1,NW,13,0
2208,1018.2,16.1,Variable,9.3,0
2209,1017.3,16.1,Calm,0,0
2210,1018.1,16.1,Calm,0,0
2211,1017.9,16.1,Calm,0,0
2212,1018.2,16.1,NE,7.4,0
2213,1018.4,16.1,North,7.4,0
2214,1018.6,16.1,Variable,5.6,0
2215,1018.7,16.1,ENE,11.1,0
2216,1019.1,16.1,ENE,22.2,31.5
2217,1019.5,16.1,ENE,13,0
2218,1019.7,16.1,NE,20.4,29.6
2219,1019.7,16.1,NE,14.8,0
2220,1019.6,16.1,NE,16.7,0
2221,1019.9,16.1,NE,18.5,29.6
2222,1019.7,16.1,NE,16.7,31.5
2223,1020.3,16.1,NE,22.2,33.3
2224,1020.9,16.1,ENE,14.8,35.2
2225,1021.5,16.1,ENE,16.7,0
2226,1021.3,16.1,ENE,18.5,31.5
2227,1021.7,16.1,ENE,24.1,38.9
2228,1021.3,16.1,ENE,25.9,0
2229,1021.4,16.1,ENE,13,0
2230,1020.5,16.1,Variable,9.3,0
2231,1019.6,16.1,ENE,16.7,31.5
2232,1018.3,16.1,ENE,16.7,27.8
2233,1017.2,16.1,ENE,14.8,31.5
2234,1016.5,16.1,East,16.7,29.6
2235,1016.7,16.1,NE,16.7,0
2236,1016.4,16.1,ENE,18.5,0
2237,1015.8,16.1,Variable,9.3,0
2238,1016.4,3.2,SE,11.1,0
2239,1015.7,2,Variable,7.4,0
2240,1014.9,4,NE,9.3,0
2241,1014.1,2.8,NE,13,0
2242,1013.4,3.2,Variable,9.3,0
2243,1012.6,11.3,NE,9.3,0
2244,1011.6,4,Variable,9.3,0
2245,1011,2,Calm,0,0
2246,1010.7,2.4,Variable,11.1,0
2247,1010.2,8,Variable,5.6,0
2248,1009.8,16.1,North,9.3,0
2249,1010.4,12.9,Calm,0,0
2250,1010.1,16.1,Variable,11.1,0
2251,1010.2,16.1,Variable,5.6,0
2252,1010.2,16.1,West,14.8,0
2253,1009.4,16.1,Variable,11.1,0
2254,1008.9,16.1,North,0,0
2255,1008.2,16.1,Variable,11.1,33.3
2256,1007.9,16.1,Variable,9.3,35.2
2257,1008,16.1,WNW,22.2,38.9
2258,1008.7,16.1,NW,25.9,50
2259,1010,16.1,WNW,14.8,33.3
2260,1011,16.1,NW,16.7,37
2261,1012.4,16.1,NW,20.4,35.2
2262,1014,16.1,WNW,16.7,42.6
2263,1015.2,16.1,NW,14.8,0
2264,1016.2,16.1,WNW,14.8,0
2265,1017.1,16.1,WNW,29.6,53.7
2266,1017.3,16.1,WNW,11.1,0
2267,1017.7,16.1,Variable,5.6,0
2268,1018.3,16.1,Variable,11.1,0
2269,1018.5,16.1,WNW,14.8,27.8
2270,1019.2,16.1,Variable,11.1,0
2271,1019.7,16.1,Variable,7.4,0
2272,1020.5,16.1,Calm,0,0
2273,1021.3,16.1,West,9.3,0
2274,1022,16.1,Variable,7.4,0
2275,1022.4,16.1,West,13,0
2276,1022.5,16.1,West,11.1,31.5
2277,1021.6,16.1,Variable,11.1,33.3
2278,1020.6,16.1,West,14.8,33.3
2279,1019.4,16.1,Variable,11.1,0
2280,1018.1,16.1,Variable,11.1,0
2281,1017.8,16.1,Variable,9.3,0
2282,1017,16.1,WSW,14.8,27.8
2283,1016.7,16.1,WSW,13,0
2284,1016.7,16.1,SW,14.8,35.2
2285,1016.6,16.1,WSW,14.8,29.6
2286,1016.9,16.1,Variable,7.4,27.8
2287,1016.7,16.1,South,16.7,29.6
2288,1016.6,16.1,South,14.8,29.6
2289,1016,16.1,Variable,11.1,0
2290,1015.2,16.1,North,0,0
2291,1014.7,16.1,WSW,13,40.7
2292,1014.7,16.1,Variable,11.1,0
2293,1013.6,16.1,WSW,18.5,31.5
2294,1013,16.1,WSW,11.1,25.9
2295,1013,16.1,West,13,29.6
2296,1013.2,16.1,North,0,0
2297,1013.7,16.1,Variable,11.1,0
2298,1013.9,16.1,WSW,13,0
2299,1014.1,16.1,WSW,16.7,29.6
2300,1014.2,16.1,Variable,5.6,0
2301,1013.9,16.1,West,11.1,0
2302,1013.9,16.1,WSW,14.8,0
2303,1013.6,16.1,Variable,7.4,0
2304,1013.6,16.1,West,13,0
2305,1013.4,16.1,Variable,11.1,0
2306,1013.3,16.1,West,11.1,0
2307,1013.6,16.1,North,0,0
2308,1014.2,16.1,Calm,0,0
2309,1014.7,16.1,Calm,0,0
2310,1015.3,16.1,SSE,7.4,0
2311,1016.1,16.1,NNE,5.6,0
2312,1017.2,16.1,NE,7.4,0
2313,1017.7,16.1,Variable,5.6,0
2314,1017.9,16.1,NE,9.3,0
2315,1017.7,16.1,ENE,25.9,38.9
2316,1017.8,16.1,NE,20.4,42.6
2317,1017.9,16.1,East,13,0
2318,1017.9,16.1,ENE,13,0
2319,1019,16.1,ENE,11.1,0
2320,1019.1,16.1,ENE,20.4,37
2321,1019,16.1,East,13,37
2322,1019.4,16.1,ENE,24.1,37
2323,1019.6,16.1,East,22.2,40.7
2324,1019.5,16.1,East,13,35.2
2325,1018.8,16.1,ENE,18.5,35.2
2326,1018.1,16.1,East,18.5,33.3
2327,1017.1,16.1,NE,22.2,31.5
2328,1016.2,16.1,East,11.1,0
2329,1015.4,16.1,ENE,20.4,33.3
2330,1014.9,16.1,Variable,7.4,0
2331,1014.3,14.5,Variable,9.3,0
2332,1013.9,11.3,ESE,13,27.8
2333,1013.5,11.3,Variable,11.1,0
2334,1013.1,9.7,Variable,9.3,0
2335,1012.9,9.7,East,13,0
2336,1011.7,6.4,Variable,5.6,0
2337,1011.1,8,East,5.6,0
2338,1010.4,6.4,East,11.1,0
2339,1008.8,6.4,Calm,0,0
2340,1007.5,6.4,ENE,5.6,0
2341,1006.6,9.7,SE,9.3,0
2342,1006.1,9.7,Variable,5.6,0
2343,1005.8,11.3,East,5.6,0
2344,1005.8,9.7,Calm,0,0
2345,1006,8,Variable,5.6,0
2346,1006.2,16.1,Variable,7.4,0
2347,1005.8,16.1,Variable,5.6,0
2348,1006.3,14.5,Calm,0,0
2349,1006.1,14.5,South,5.6,0
2350,1006.4,2.8,North,0,0
2351,1006.2,16.1,Calm,0,0
2352,1005.6,16.1,West,11.1,0
2353,1005.7,16.1,Variable,5.6,0
2354,1006.6,16.1,West,7.4,0
2355,1007.5,16.1,West,5.6,0
2356,1008.9,16.1,West,13,25.9
2357,1010.7,16.1,Variable,11.1,0
2358,1013.1,16.1,Calm,0,0
2359,1014.7,16.1,NW,7.4,0
2360,1015.9,16.1,Variable,5.6,0
2361,1017.1,16.1,NE,13,0
2362,1018.5,16.1,Variable,11.1,0
2363,1019,16.1,Variable,11.1,0
2364,1020.1,16.1,NE,20.4,27.8
2365,1021.2,16.1,NE,14.8,0
2366,1021.9,16.1,NE,13,31.5
2367,1022.8,16.1,NNE,14.8,31.5
2368,1023.8,16.1,NE,16.7,25.9
2369,1024.9,16.1,Variable,11.1,0
2370,1025.2,16.1,ENE,14.8,0
2371,1026,16.1,North,0,0
2372,1026.9,16.1,East,7.4,0
2373,1026.9,16.1,Variable,9.3,0
2374,1026.9,16.1,ENE,13,0
2375,1026.3,16.1,East,11.1,0
2376,1025.6,16.1,Variable,11.1,0
2377,1026.1,16.1,Variable,7.4,0
2378,1026.9,16.1,SSW,7.4,0
2379,1027.9,16.1,Variable,9.3,29.6
2380,1027.9,16.1,Calm,0,0
2381,1028,16.1,Variable,11.1,29.6
2382,1028.7,16.1,North,0,0
2383,1029.1,16.1,Calm,0,0
2384,1029.5,16.1,SSE,11.1,0
2385,1029,16.1,Variable,5.6,0
2386,1028.9,16.1,ESE,5.6,0
2387,1029,16.1,SE,9.3,0
2388,1029.3,16.1,East,9.3,0
2389,1028.9,16.1,ESE,9.3,0
2390,1028.6,16.1,East,11.1,0
2391,1028.4,16.1,ENE,14.8,0
2392,1029,16.1,Variable,7.4,0
2393,1029.4,16.1,Variable,9.3,0
2394,1029.5,16.1,Variable,7.4,0
2395,1029.4,16.1,NE,9.3,0
2396,1029.2,16.1,North,0,0
2397,1028.6,16.1,Calm,0,0
2398,1028.2,16.1,Variable,7.4,0
2399,1026.9,16.1,Calm,0,0
2400,1026.4,16.1,SSE,11.1,0
2401,1025.7,16.1,North,0,0
2402,1025.4,16.1,Variable,9.3,0
2403,1024.9,16.1,North,0,0
2404,1024.4,16.1,Variable,7.4,0
2405,1024.1,16.1,SSE,11.1,0
2406,1023.7,16.1,North,0,0
2407,1022.9,16.1,Variable,5.6,0
2408,1022.1,16.1,Variable,11.1,0
2409,1021.2,14.5,ESE,11.1,0
2410,1019.2,16.1,SE,16.7,27.8
2411,1018,16.1,Variable,11.1,0
2412,1016.3,16.1,ENE,14.8,0
2413,1015,9.7,Variable,9.3,0
2414,1013,8,ENE,14.8,0
2415,1011.8,4.8,ENE,20.4,27.8
2416,1010.2,4.8,ENE,20.4,31.5
2417,1008.7,4,Variable,9.3,31.5
2418,1007.9,4.8,North,0,0
2419,1006.1,2.8,ENE,9.3,0
2420,1004.9,4.8,East,13,0
2421,1002.7,12.9,Variable,9.3,0
2422,1002.5,4.8,NE,7.4,0
2423,1002.2,4.8,Variable,5.6,0
2424,1001.2,8,WNW,5.6,0
2425,1000,14.5,Calm,0,0
2426,999.1,16.1,North,0,0
2427,999.6,16.1,West,22.2,55.6
2428,999.9,16.1,West,18.5,40.7
2429,1000.4,16.1,West,20.4,42.6
2430,1001.7,16.1,WNW,18.5,55.6
2431,1003.1,16.1,WNW,25.9,40.7
2432,1004,16.1,West,25.9,63
2433,1004.7,16.1,WNW,40.7,59.3
2434,1005.7,16.1,WNW,37,66.7
2435,1006,16.1,WNW,22.2,50
2436,1006.7,16.1,WNW,22.2,46.3
2437,1007.3,16.1,WNW,16.7,51.9
2438,1008.2,16.1,WNW,18.5,42.6
2439,1009.2,16.1,WNW,29.6,59.3
2440,1010.6,16.1,Variable,11.1,33.3
2441,1011.7,16.1,WNW,20.4,40.7
2442,1012.5,16.1,WNW,18.5,42.6
2443,1013,16.1,WNW,20.4,37
2444,1013.7,16.1,WNW,13,42.6
2445,1014,16.1,WNW,16.7,42.6
2446,1014.3,16.1,NW,25.9,53.7
2447,1014.5,16.1,North,0,0
2448,1014.5,16.1,WNW,14.8,38.9
2449,1015.1,16.1,NW,16.7,37
2450,1015.5,16.1,NW,14.8,37
2451,1016.6,16.1,NW,22.2,42.6
2452,1018,16.1,NW,18.5,42.6
2453,1019.4,16.1,WNW,20.4,35.2
2454,1020.9,16.1,NW,24.1,40.7
2455,1022.2,16.1,Variable,9.3,37
2456,1022.9,16.1,NW,14.8,33.3
2457,1023.4,16.1,North,0,0
2458,1024,16.1,North,0,0
2459,1024.9,16.1,NW,9.3,0
2460,1026,16.1,West,11.1,0
2461,1025.5,16.1,WNW,5.6,0
2462,1026.7,16.1,Variable,5.6,0
2463,1027.4,16.1,WNW,9.3,0
2464,1028,16.1,Calm,0,0
2465,1028.3,16.1,Calm,0,0
2466,1028.7,16.1,Calm,0,0
2467,1028.3,16.1,ENE,7.4,0
2468,1028.2,16.1,Calm,0,0
2469,1027.5,16.1,North,5.6,0
2470,1026.9,16.1,Variable,9.3,0
2471,1026.1,16.1,Variable,7.4,0
2472,1025.4,16.1,South,16.7,27.8
2473,1024.9,16.1,North,0,0
2474,1023.9,16.1,South,16.7,35.2
2475,1022.8,16.1,Variable,9.3,31.5
2476,1022,16.1,SSE,13,31.5
2477,1021.9,16.1,South,14.8,0
2478,1022.6,16.1,SSW,13,29.6
2479,1022.2,16.1,Variable,7.4,0
2480,1021.3,16.1,South,14.8,0
2481,1021.2,16.1,West,11.1,0
2482,1020.3,16.1,Variable,11.1,0
2483,1019.7,16.1,Variable,9.3,27.8
2484,1018.9,16.1,WSW,14.8,0
2485,1018.2,16.1,SW,9.3,27.8
2486,1018,16.1,Variable,5.6,0
2487,1017.4,16.1,Variable,7.4,0
2488,1017.2,16.1,Variable,7.4,0
2489,1016.9,16.1,SSW,9.3,0
2490,1016.2,16.1,Variable,9.3,35.2
2491,1015.8,16.1,Variable,11.1,0
2492,1015,16.1,WSW,18.5,31.5
2493,1014.5,16.1,WSW,20.4,40.7
2494,1013.8,16.1,Variable,7.4,37
2495,1013.2,16.1,Variable,7.4,35.2
2496,1012.1,16.1,Variable,11.1,0
2497,1011.2,16.1,SSE,18.5,25.9
2498,1011,16.1,Variable,9.3,31.5
2499,1010.4,16.1,South,13,0
2500,1010.1,16.1,South,14.8,0
2501,1009.8,16.1,North,0,0
2502,1009.4,16.1,Variable,7.4,0
2503,1009.2,16.1,South,9.3,0
2504,1008.4,16.1,Variable,11.1,27.8
2505,1008.2,16.1,Variable,5.6,0
2506,1007.7,16.1,Variable,7.4,0
2507,1006.8,16.1,South,11.1,31.5
2508,1006.5,16.1,Variable,9.3,29.6
2509,1006.6,16.1,Variable,7.4,0
2510,1005.8,16.1,Variable,11.1,31.5
2511,1005,16.1,SSE,9.3,0
2512,1000,16.1,Calm,0,0
2513,999,16.1,West,18.5,33.3
2514,998,16.1,WSW,16.7,29.6
2515,997.4,16.1,SW,13,29.6
2516,997.9,16.1,Variable,11.1,0
2517,999,12.9,Calm,0,0
2518,1000.1,16.1,West,5.6,0
2519,1001.1,16.1,Variable,7.4,0
2520,1001.9,16.1,West,5.6,0
2521,1003.1,16.1,North,0,0
2522,1003.7,16.1,Calm,0,0
2523,1003.7,16.1,Calm,0,0
2524,1004,16.1,Variable,9.3,0
2525,1003.9,16.1,NNE,9.3,0
2526,1004,16.1,NE,7.4,0
2527,1003.6,16.1,NE,11.1,0
2528,1003,16.1,ENE,9.3,0
2529,1002.3,16.1,Calm,0,0
2530,1003.1,12.9,Calm,0,0
2531,1002.6,6.4,Calm,0,0
2532,1002.8,6.4,West,9.3,0
2533,1000.9,16.1,Calm,0,0
2534,999.6,16.1,Calm,0,0
2535,997.7,16.1,North,0,0
2536,997,16.1,North,0,0
2537,994.9,16.1,Variable,7.4,0
2538,993.9,16.1,WSW,13,0
2539,994.2,16.1,Variable,9.3,25.9
2540,993.9,16.1,Variable,5.6,0
2541,993.7,16.1,South,14.8,0
2542,994.1,16.1,North,0,0
2543,994.1,16.1,South,13,31.5
2544,990,12.9,North,0,0
2545,991.1,16.1,North,0,0
2546,991.6,16.1,NW,14.8,29.6
2547,991.6,16.1,West,14.8,38.9
2548,991.7,16.1,West,18.5,42.6
2549,995,16.1,NW,24.1,61.1
2550,998.8,16.1,WNW,29.6,53.7
2551,1001.8,16.1,WNW,29.6,72.2
2552,1004.5,16.1,WNW,25.9,57.4
2553,1005.8,16.1,WNW,27.8,53.7
2554,1007.6,16.1,West,33.3,57.4
2555,1008.7,16.1,WNW,27.8,61.1
2556,1009.9,16.1,WNW,18.5,51.9
2557,1010.1,16.1,WNW,24.1,51.9
2558,1010.9,16.1,WNW,16.7,48.2
2559,1011.6,16.1,NW,20.4,42.6
2560,1012.5,16.1,NW,22.2,37
2561,1013.4,16.1,Variable,7.4,33.3
2562,1014.1,16.1,Variable,7.4,29.6
2563,1015,16.1,North,0,0
2564,1016.1,16.1,Calm,0,0
2565,1016.9,16.1,NW,7.4,0
2566,1017.3,16.1,Variable,7.4,0
2567,1017.1,16.1,ENE,11.1,0
2568,1016.2,16.1,Variable,11.1,0
2569,1015.5,16.1,ESE,13,25.9
2570,1014.5,16.1,ESE,14.8,0
2571,1013.6,16.1,Variable,11.1,0
2572,1013.2,6.4,Variable,9.3,0
2573,1012.7,14.5,ENE,7.4,0
2574,1011.5,16.1,Variable,9.3,0
2575,1010.8,8,Calm,0,0
2576,1010.1,14.5,NE,5.6,0
2577,1009.8,6.4,NNE,7.4,0
2578,1009.4,6.4,Variable,7.4,0
2579,1009,8,NE,7.4,0
2580,1009.3,2.4,NE,7.4,0
2581,1008.9,3.2,NE,9.3,0
2582,1009.6,4,ENE,11.1,0
2583,1010.4,6.4,NE,14.8,25.9
2584,1012.3,16.1,North,20.4,29.6
2585,1014,16.1,NNE,14.8,0
2586,1015.3,16.1,NNE,18.5,33.3
2587,1015.8,16.1,NNE,14.8,27.8
2588,1017,16.1,North,14.8,31.5
2589,1017.8,16.1,Variable,9.3,0
2590,1018.5,16.1,NNE,22.2,33.3
2591,1019.1,16.1,NNE,13,27.8
2592,1019,16.1,North,13,31.5
2593,1019.3,16.1,NE,22.2,44.4
2594,1020.2,16.1,NNE,16.7,35.2
2595,1022.3,16.1,Variable,11.1,25.9
2596,1023.5,16.1,NNE,24.1,35.2
2597,1024.1,16.1,NNE,13,42.6
2598,1025.2,16.1,NE,16.7,29.6
2599,1025.8,16.1,NE,22.2,40.7
2600,1026.3,16.1,NNE,13,33.3
2601,1026.9,16.1,NE,18.5,33.3
2602,1026.8,16.1,NE,16.7,29.6
2603,1026.3,16.1,NNW,13,35.2
2604,1025.9,16.1,Variable,7.4,35.2
2605,1025.5,16.1,NNE,14.8,0
2606,1025.1,16.1,WNW,18.5,29.6
2607,1025.4,16.1,Variable,7.4,0
2608,1026,16.1,North,0,0
2609,1026.5,16.1,Variable,11.1,27.8
2610,1027.7,16.1,Variable,9.3,0
2611,1028.4,16.1,Calm,0,0
2612,1028.5,16.1,NW,14.8,25.9
2613,1028.7,16.1,Calm,0,0
2614,1028.7,16.1,Calm,0,0
2615,1028.5,16.1,Calm,0,0
2616,1028.6,16.1,Calm,0,0
2617,1027.9,16.1,NE,5.6,0
2618,1027.8,16.1,NE,9.3,0
2619,1028.3,16.1,NNE,7.4,0
2620,1028.3,16.1,Calm,0,0
2621,1029.4,16.1,WNW,7.4,0
2622,1029.4,16.1,Calm,0,0
2623,1029.3,16.1,Variable,5.6,0
2624,1028.7,16.1,South,13,0
2625,1027.5,16.1,Variable,11.1,0
2626,1026.3,16.1,Variable,7.4,0
2627,1025.1,16.1,Variable,11.1,0
2628,1023.3,16.1,Variable,9.3,0
2629,1021.7,16.1,North,0,0
2630,1020.2,16.1,South,18.5,40.7
2631,1019.1,16.1,South,25.9,35.2
2632,1018.5,16.1,South,24.1,44.4
2633,1017.9,16.1,South,16.7,37
2634,1017.5,16.1,Variable,5.6,0
2635,1016.7,16.1,North,0,0
2636,1015.9,16.1,Variable,11.1,0
2637,1015,16.1,Variable,7.4,0
2638,1014.1,16.1,South,7.4,0
2639,1012.8,16.1,SSE,9.3,0
2640,1011.6,16.1,SSE,11.1,0
2641,1010.3,16.1,SSE,7.4,0
2642,1009.3,16.1,Variable,5.6,0
2643,1008.5,16.1,Variable,9.3,0
2644,1007.8,16.1,Variable,9.3,0
2645,1007,16.1,South,20.4,38.9
2646,1006,16.1,Variable,11.1,35.2
2647,1004.8,16.1,South,14.8,31.5
2648,1003.4,16.1,SSE,20.4,33.3
2649,1001.3,14.5,Variable,11.1,0
2650,998.4,9.7,South,9.3,0
2651,996.5,11.3,Variable,11.1,37
2652,994.8,11.3,South,13,38.9
2653,994.1,16.1,SSW,11.1,0
2654,994.8,16.1,WSW,5.6,0
2655,995.2,16.1,WSW,20.4,29.6
2656,995.4,16.1,Variable,7.4,0
2657,995.7,16.1,North,0,0
2658,996.7,16.1,Variable,5.6,0
2659,997,16.1,Variable,7.4,0
2660,997.2,16.1,SW,11.1,0
2661,997.7,16.1,West,18.5,33.3
2662,998.4,16.1,Variable,7.4,38.9
2663,998.1,16.1,WSW,16.7,29.6
2664,998.4,16.1,West,14.8,0
2665,998.6,16.1,WSW,13,27.8
2666,999,16.1,Variable,9.3,29.6
2667,999.5,16.1,Variable,7.4,0
2668,1005.3,16.1,WNW,13,37
2669,1000.7,16.1,WSW,16.7,31.5
2670,1001.3,16.1,North,0,0
2671,1001.7,16.1,West,13,27.8
2672,1002.5,16.1,West,20.4,35.2
2673,1002.5,16.1,Variable,11.1,33.3
2674,1002.5,16.1,West,13,0
2675,1003.3,16.1,West,14.8,33.3
2676,1003.6,16.1,West,16.7,40.7
2677,1004.2,16.1,WNW,14.8,46.3
