TimeID,TimeEST,TemperatureC,Dew.PointC,Humidity,Sea.Level.PressurehPa,VisibilityKm,Wind.Direction,Wind.SpeedKm.h,Gust.SpeedKm.h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
3876,19:51:00,18.9,15,78,1018.5,11.3,North,0,0,0,NA,Scattered Clouds,0,2016/6/2 23:51
3877,20:51:00,18.3,14.4,78,1018.9,12.9,Variable,7.4,0,0,NA,Overcast,0,2016/6/3 0:51
3878,21:51:00,17.8,14.4,80,1019.2,11.3,Variable,5.6,0,0,NA,Overcast,0,2016/6/3 1:51
3879,22:51:00,17.8,14.4,80,1019.1,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/3 2:51
3880,23:51:00,18.3,14.4,78,1019.2,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/3 3:51
3881,0:51:00,18.3,14.4,78,1019.2,11.3,Variable,7.4,0,0,NA,Overcast,0,2016/6/3 4:51
3882,1:51:00,17.8,13.9,78,1018.7,12.9,Calm,0,0,0,NA,Overcast,0,2016/6/3 5:51
3883,2:51:00,17.8,13.9,78,1018.2,14.5,Calm,0,0,0,NA,Overcast,0,2016/6/3 6:51
3884,3:51:00,17.8,14.4,80,1017.9,12.9,SSW,5.6,0,0,NA,Overcast,210,2016/6/3 7:51
3885,4:51:00,18.3,14.4,78,1018,12.9,Calm,0,0,0,NA,Overcast,0,2016/6/3 8:51
3886,5:51:00,17.8,14.4,80,1018.1,11.3,ENE,7.4,0,0,NA,Overcast,70,2016/6/3 9:51
3887,6:51:00,17.8,14.4,80,1018.3,8,East,7.4,0,0,NA,Haze,80,2016/6/3 10:51
3888,7:51:00,17.8,15,84,1018.3,6.4,Calm,0,0,0.01,NA,Haze,0,2016/6/3 11:51
3889,8:51:00,17.2,15,87,1018.5,4.8,Calm,0,0,0.02,Rain,Light Rain,0,2016/6/3 12:51
3890,9:51:00,17.8,16.1,90,1018.3,4.8,Calm,0,0,0.01,NA,Overcast,0,2016/6/3 13:51
3891,10:51:00,18.3,16.7,90,1018.3,4.8,Calm,0,0,0,NA,Overcast,0,2016/6/3 14:51
3892,11:51:00,18.9,16.7,87,1018.2,4.8,Variable,5.6,0,0,NA,Overcast,0,2016/6/3 15:51
3893,12:51:00,18.9,16.7,87,1018,6.4,Variable,5.6,0,0,NA,Overcast,0,2016/6/3 16:51
3894,13:51:00,19.4,16.7,84,1017.8,8,Calm,0,0,0,NA,Haze,0,2016/6/3 17:51
3895,14:51:00,20,16.1,78,1017.2,9.7,Variable,5.6,0,0,NA,Haze,0,2016/6/3 18:51
3896,15:51:00,19.4,16.7,84,1017.3,8,Calm,0,0,0,NA,Haze,0,2016/6/3 19:51
3897,16:51:00,20.6,16.7,78,1016.9,9.7,Calm,0,0,0,NA,Haze,0,2016/6/3 20:51
3898,17:51:00,21.1,16.1,73,1016.6,8,Calm,0,0,0,NA,Haze,0,2016/6/3 21:51
3899,18:51:00,21.1,16.7,76,1016.8,9.7,Calm,0,0,0,NA,Haze,0,2016/6/3 22:51
3900,19:51:00,20.6,16.1,75,1016.7,9.7,Calm,0,0,0,NA,Haze,0,2016/6/3 23:51
3901,20:51:00,20,16.1,78,1016.6,12.9,Variable,5.6,0,0,NA,Overcast,0,2016/6/4 0:51
3902,21:51:00,20,16.7,81,1016.9,11.3,WSW,7.4,0,0,NA,Overcast,250,2016/6/4 1:51
3903,22:51:00,20,16.7,81,1017.3,12.9,Variable,5.6,0,0,NA,Overcast,0,2016/6/4 2:51
3904,23:51:00,19.4,15.6,79,1017.5,12.9,Calm,0,0,0,NA,Overcast,0,2016/6/4 3:51
3905,0:51:00,19.4,15.6,79,1017,12.9,Calm,0,0,0,NA,Overcast,0,2016/6/4 4:51
3906,1:51:00,19.4,16.1,81,1016.7,12.9,Calm,0,0,0,NA,Overcast,0,2016/6/4 5:51
3907,2:51:00,20,16.7,81,1016.2,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/4 6:51
3908,3:51:00,20,16.7,81,1016.3,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/4 7:51
3909,4:51:00,19.4,16.7,84,1016.1,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/4 8:51
3910,5:51:00,20,17.2,84,1016.3,9.7,Calm,0,0,0,NA,Haze,0,2016/6/4 9:51
3911,6:51:00,20.6,17.8,84,1016.4,6.4,West,5.6,0,0,NA,Haze,270,2016/6/4 10:51
3912,7:51:00,21.1,17.8,81,1016.7,8,West,7.4,0,0,NA,Haze,260,2016/6/4 11:51
3913,8:51:00,22.2,17.8,76,1016.6,8,West,5.6,0,0,NA,Haze,270,2016/6/4 12:51
3914,9:51:00,23.3,17.8,71,1016.3,8,WSW,9.3,0,0,NA,Haze,250,2016/6/4 13:51
3915,10:51:00,23.9,18.3,71,1016,9.7,Variable,5.6,0,0,NA,Haze,0,2016/6/4 14:51
3916,11:51:00,25.6,18.9,66,1015.6,9.7,Calm,0,0,0,NA,Haze,0,2016/6/4 15:51
3917,12:51:00,26.7,17.8,58,1014.8,11.3,Variable,5.6,0,0,NA,Partly Cloudy,0,2016/6/4 16:51
3918,13:51:00,27.8,18.3,56,1014.3,11.3,Calm,0,0,0,NA,Scattered Clouds,0,2016/6/4 17:51
3919,14:51:00,26.7,17.8,58,1014,9.7,Calm,0,0,0,NA,Haze,0,2016/6/4 18:51
3920,15:51:00,28.3,18.3,54,1013.1,9.7,Variable,7.4,0,0,NA,Haze,0,2016/6/4 19:51
3921,16:51:00,26.1,17.8,60,1012.9,11.3,Variable,9.3,0,0,NA,Scattered Clouds,0,2016/6/4 20:51
3922,17:51:00,24.4,17.2,64,1012.7,9.7,SSE,13,0,0,NA,Haze,160,2016/6/4 21:51
3923,18:51:00,23.9,17.8,69,1013.1,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/4 22:51
3924,19:51:00,20.6,19.4,93,1013.8,4,Variable,5.6,0,0.16,NA,Overcast,0,2016/6/4 23:51
3925,20:51:00,19.4,18.3,93,1013.8,4.8,Variable,9.3,0,0.24,Rain,Light Rain,0,2016/6/5 0:51
3926,21:51:00,20,18.3,90,1014.3,6.4,East,7.4,0,0,NA,Overcast,80,2016/6/5 1:51
3927,22:51:00,18.9,17.2,90,1013.9,9.7,Calm,0,0,0,NA,Overcast,0,2016/6/5 2:51
3928,23:51:00,19.4,17.8,90,1013.5,9.7,SE,5.6,0,0,NA,Overcast,130,2016/6/5 3:51
3929,0:51:00,19.4,17.2,87,1012.9,11.3,Calm,0,0,0,NA,Overcast,0,2016/6/5 4:51
3930,1:51:00,18.9,17.2,90,1012.5,12.9,Variable,5.6,0,0,NA,Overcast,0,2016/6/5 5:51
3931,2:51:00,19.4,16.1,81,1012,16.1,Calm,0,0,0,NA,Overcast,0,2016/6/5 6:51
3932,3:51:00,19.4,15.6,79,1011.9,16.1,Calm,0,0,0,NA,Overcast,0,2016/6/5 7:51
3933,4:51:00,18.9,16.1,84,1011.7,14.5,SSE,5.6,0,0,NA,Mostly Cloudy,150,2016/6/5 8:51
3934,5:51:00,18.9,15.6,81,1010.8,14.5,Calm,0,0,0,NA,Mostly Cloudy,0,2016/6/5 9:51
3935,6:51:00,18.9,16.7,87,1011,12.9,Variable,7.4,0,0,NA,Mostly Cloudy,0,2016/6/5 10:51
3936,7:51:00,19.4,16.7,84,1011,12.9,Variable,5.6,0,0,NA,Overcast,0,2016/6/5 11:51
3937,8:51:00,18.9,17.2,90,1010.6,6.4,Variable,5.6,0,0,Rain,Light Rain,0,2016/6/5 12:51
3938,9:51:00,19.4,17.2,87,1009.9,12.9,SSE,7.4,0,0,NA,Overcast,160,2016/6/5 13:51
3939,10:51:00,20,16.7,81,1009.3,12.9,Variable,5.6,0,0,NA,Overcast,0,2016/6/5 14:51
3940,11:51:00,18.3,17.2,93,1008.5,1.2,East,5.6,0,0.32,Rain,Heavy Rain,90,2016/6/5 15:51
3941,12:51:00,19.4,18.3,93,1007.7,2.8,SE,11.1,0,0.05,NA,Overcast,140,2016/6/5 16:51
3942,13:51:00,20,18.9,93,1006.9,1.6,Calm,0,0,0,NA,Overcast,0,2016/6/5 17:51
3943,14:51:00,21.1,19.4,90,1005.6,4,Variable,7.4,0,0,NA,Overcast,0,2016/6/5 18:51
3944,15:51:00,21.1,19.4,90,1004.6,6.4,North,0,0,0,NA,Mostly Cloudy,0,2016/6/5 19:51
3945,16:51:00,21.1,19.4,90,1003.4,6.4,Calm,0,0,0,NA,Overcast,0,2016/6/5 20:51
3946,17:51:00,21.1,19.4,90,1002.8,8,Variable,5.6,0,0,NA,Partly Cloudy,0,2016/6/5 21:51
3947,18:51:00,18.9,17.8,93,1003.8,12.8,Variable,7.4,0,0.41,Fog-Rain,Heavy Rain,0,2016/6/5 22:51
3948,19:51:00,18.9,17.8,93,1003.5,4.8,SSW,11.1,0,0.11,Rain,Light Rain,210,2016/6/5 23:51
3949,20:51:00,18.9,17.8,93,1003.9,14.5,Variable,5.6,0,0.02,NA,Clear,0,2016/6/6 0:51
3950,21:51:00,19.4,17.8,90,1004,12.9,WSW,5.6,0,0,NA,Clear,240,2016/6/6 1:51
3951,22:51:00,18.9,17.8,93,1004,12.9,Variable,5.6,0,0,NA,Clear,0,2016/6/6 2:51
3952,23:51:00,18.9,17.2,90,1004.3,12.9,Variable,5.6,0,0,NA,Clear,0,2016/6/6 3:51
3953,0:51:00,18.9,17.2,90,1004.2,9.7,WSW,7.4,0,0,NA,Clear,250,2016/6/6 4:51
3954,1:51:00,18.9,17.8,93,1004,9.7,Variable,5.6,0,0,NA,Overcast,0,2016/6/6 5:51
3955,2:51:00,18.9,17.8,93,1003.9,8,Variable,7.4,0,0,NA,Overcast,0,2016/6/6 6:51
3956,3:51:00,18.9,17.8,93,1003.8,8,Calm,0,0,0,NA,Overcast,0,2016/6/6 7:51
3957,4:51:00,18.9,17.8,93,1003.8,8,Variable,7.4,0,0,NA,Overcast,0,2016/6/6 8:51
3958,5:51:00,18.9,17.8,93,1004.1,6.4,Variable,9.3,0,0,NA,Clear,0,2016/6/6 9:51
3959,6:51:00,19.4,17.8,90,1004.5,8,West,7.4,0,0,NA,Clear,260,2016/6/6 10:51
3960,7:51:00,20.6,17.8,84,1004.9,9.7,Variable,9.3,0,0,NA,Haze,0,2016/6/6 11:51
3961,8:51:00,21.7,16.1,70,1005.1,12.9,WNW,9.3,0,0,NA,Clear,290,2016/6/6 12:51
3962,9:51:00,22.2,16.1,68,1005.4,14.5,West,11.1,27.8,0,NA,Mostly Cloudy,280,2016/6/6 13:51
3963,10:51:00,23.9,13.3,51,1005.3,14.5,Variable,5.6,0,0,NA,Partly Cloudy,0,2016/6/6 14:51
3964,11:51:00,25.6,13.3,46,1005.4,14.5,West,13,0,0,NA,Partly Cloudy,280,2016/6/6 15:51
3965,12:51:00,26.7,12.8,42,1005.2,14.5,WSW,13,0,0,NA,Clear,240,2016/6/6 16:51
3966,13:51:00,27.2,13.3,42,1004.6,14.5,Variable,11.1,0,0,NA,Partly Cloudy,0,2016/6/6 17:51
3967,14:51:00,27.8,13.3,41,1004.2,14.5,Variable,7.4,0,0,NA,Clear,0,2016/6/6 18:51
3968,15:51:00,27.8,13.3,41,1004.1,12.9,Variable,11.1,0,0,NA,Overcast,0,2016/6/6 19:51
3969,16:51:00,27.8,12.8,39,1003.6,14.5,Variable,5.6,0,0,NA,Scattered Clouds,0,2016/6/6 20:51
3970,17:51:00,27.2,13.3,42,1003.5,14.5,West,16.7,0,0,NA,Scattered Clouds,270,2016/6/6 21:51
3971,18:51:00,26.7,13.3,43,1003.4,14.5,Variable,7.4,0,0,NA,Clear,0,2016/6/6 22:51
3972,19:51:00,27.2,12.2,39,1003.9,14.5,West,14.8,0,0,NA,Clear,260,2016/6/6 23:51
3973,20:51:00,26.1,12.8,44,1003.8,16.1,SW,7.4,0,0,NA,Clear,230,2016/6/7 0:51
3974,21:51:00,25.6,14.4,50,1003.9,16.1,SW,11.1,0,0,NA,Clear,230,2016/6/7 1:51
3975,22:51:00,25.6,14.4,50,1003.9,14.5,Variable,9.3,0,0,NA,Mostly Cloudy,0,2016/6/7 2:51
3976,23:51:00,25,14.4,52,1003.5,16.1,Variable,11.1,0,0,NA,Clear,0,2016/6/7 3:51
3977,0:51:00,24.4,15,56,1002.8,16.1,Variable,5.6,0,0,NA,Scattered Clouds,0,2016/6/7 4:51
3978,1:51:00,23.3,15.6,62,1002.7,14.5,Variable,5.6,0,0,NA,Clear,0,2016/6/7 5:51
3979,2:51:00,23.3,16.1,64,1002,14.5,WSW,9.3,0,0,NA,Clear,250,2016/6/7 6:51
3980,3:51:00,22.8,16.1,66,1001.4,14.5,Calm,0,0,0,NA,Clear,0,2016/6/7 7:51
3981,4:51:00,22.2,16.7,71,1001.4,14.5,West,9.3,0,0,NA,Clear,260,2016/6/7 8:51
3982,5:51:00,22.2,16.7,71,1001.2,11.3,West,5.6,0,0,NA,Clear,270,2016/6/7 9:51
3983,6:51:00,21.7,16.1,70,1001.1,11.3,Calm,0,0,0,NA,Clear,0,2016/6/7 10:51
3984,7:51:00,22.8,15,61,1001,12.9,Variable,5.6,0,0,NA,Clear,0,2016/6/7 11:51
3985,8:51:00,23.9,14.4,55,1000.8,12.9,Variable,5.6,0,0,NA,Clear,0,2016/6/7 12:51
3986,9:51:00,24.4,13.9,52,1000.3,12.9,West,14.8,29.6,0,NA,Partly Cloudy,280,2016/6/7 13:51
3987,10:51:00,26.1,14.4,48,999.7,12.9,Variable,9.3,0,0,NA,Clear,0,2016/6/7 14:51
3988,11:51:00,27.2,13.9,44,999.9,12.9,Variable,5.6,0,0,NA,Clear,0,2016/6/7 15:51
3989,12:51:00,28.3,10.6,33,999.2,12.9,Variable,9.3,0,0,NA,Clear,0,2016/6/7 16:51
3990,13:51:00,28.3,10.6,33,998,12.9,North,0,0,0,NA,Clear,0,2016/6/7 17:51
3991,14:51:00,28.9,9.4,29,997.7,12.9,Variable,9.3,0,0,NA,Partly Cloudy,0,2016/6/7 18:51
3992,15:51:00,25.6,8.3,33,997.7,14.5,WNW,16.7,27.8,0,NA,Mostly Cloudy,290,2016/6/7 19:51
3993,16:51:00,23.3,11.7,48,997.3,14.5,WNW,11.1,0,0,NA,Partly Cloudy,290,2016/6/7 20:51
3994,17:51:00,24.4,10.6,42,997.5,14.5,North,0,0,0,NA,Clear,0,2016/6/7 21:51
3995,18:51:00,23.9,9.4,40,998.2,14.5,Variable,11.1,0,0,NA,Clear,0,2016/6/7 22:51
3996,19:51:00,22.8,10,44,998.8,16.1,Variable,5.6,0,0,NA,Clear,0,2016/6/7 23:51
3997,20:51:00,22.2,10.6,48,999.2,16.1,Variable,7.4,0,0,NA,Clear,0,2016/6/8 0:51
3998,21:51:00,21.1,10.6,51,1000.2,16.1,WNW,7.4,0,0,NA,Clear,290,2016/6/8 1:51
3999,22:51:00,20,8.3,47,1001.2,16.1,NW,13,33.3,0,NA,Overcast,310,2016/6/8 2:51
4000,23:51:00,18.3,8.3,52,1001.7,16.1,WNW,14.8,27.8,0,NA,Clear,300,2016/6/8 3:51
4001,0:51:00,17.8,8.9,56,1001.7,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 4:51
4002,1:51:00,17.8,8.9,56,1001.7,16.1,Variable,11.1,0,0,NA,Clear,0,2016/6/8 5:51
4003,2:51:00,17.2,8.3,56,1001.8,16.1,WNW,13,27.8,0,NA,Clear,290,2016/6/8 6:51
4004,3:51:00,16.7,8.3,58,1002.3,16.1,WNW,13,0,0,NA,Clear,290,2016/6/8 7:51
4005,4:51:00,16.1,8.3,60,1002.8,16.1,North,0,0,0,NA,Clear,0,2016/6/8 8:51
4006,5:51:00,15.6,8.3,62,1003.3,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 9:51
4007,6:51:00,16.1,8.3,60,1003.2,16.1,North,0,0,0,NA,Clear,0,2016/6/8 10:51
4008,7:51:00,16.1,8.3,60,1003.1,16.1,North,0,0,0,NA,Clear,0,2016/6/8 11:51
4009,8:51:00,17.2,8.9,58,1003,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 12:51
4010,9:51:00,17.8,6.7,48,1003,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 13:51
4011,10:51:00,18.9,7.2,47,1002.3,14.5,Variable,9.3,0,0,NA,Scattered Clouds,0,2016/6/8 14:51
4012,11:51:00,18.3,7.2,48,1002,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/6/8 15:51
4013,12:51:00,14.4,10.6,78,1002.8,2.8,NW,14.8,29.6,0.01,Rain,Light Rain,310,2016/6/8 16:51
4014,13:51:00,12.2,11.1,93,1004.4,1.2,WNW,20.4,42.6,0.3,Rain,Rain,300,2016/6/8 17:51
4015,14:51:00,11.1,9.4,89,1004.3,4.8,WNW,13,0,0.11,Rain,Light Rain,290,2016/6/8 18:51
4016,15:51:00,12.2,10,86,1004.5,12.9,WNW,11.1,0,0.02,NA,Overcast,300,2016/6/8 19:51
4017,16:51:00,12.8,10.6,86,1004.5,14.5,WNW,14.8,27.8,0.01,NA,Scattered Clouds,290,2016/6/8 20:51
4018,17:51:00,15,8.3,64,1004.9,16.1,West,18.5,33.3,0,NA,Partly Cloudy,280,2016/6/8 21:51
4019,18:51:00,16.1,7.8,58,1005.6,14.5,Variable,9.3,0,0,NA,Clear,0,2016/6/8 22:51
4020,19:51:00,16.7,4.4,44,1006.4,14.5,Variable,11.1,38.9,0,NA,Clear,0,2016/6/8 23:51
4021,20:51:00,16.1,5,48,1007.1,16.1,WNW,14.8,0,0,NA,Overcast,290,2016/6/9 0:51
4022,21:51:00,15.6,5.6,51,1007.9,16.1,WNW,13,37,0,NA,Mostly Cloudy,290,2016/6/9 1:51
4023,22:51:00,15.6,5.6,51,1008.5,16.1,WNW,9.3,0,0,NA,Overcast,290,2016/6/9 2:51
4024,23:51:00,15,5,51,1009.1,16.1,WNW,16.7,35.2,0,NA,Overcast,290,2016/6/9 3:51
4025,0:51:00,17.8,8.9,56,1001.7,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 4:51
4026,1:51:00,17.8,8.9,56,1001.7,16.1,Variable,11.1,0,0,NA,Clear,0,2016/6/8 5:51
4027,2:51:00,17.2,8.3,56,1001.8,16.1,WNW,13,27.8,0,NA,Clear,290,2016/6/8 6:51
4028,3:51:00,16.7,8.3,58,1002.3,16.1,WNW,13,0,0,NA,Clear,290,2016/6/8 7:51
4029,4:51:00,16.1,8.3,60,1002.8,16.1,North,0,0,0,NA,Clear,0,2016/6/8 8:51
4030,5:51:00,15.6,8.3,62,1003.3,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 9:51
4031,6:51:00,16.1,8.3,60,1003.2,16.1,North,0,0,0,NA,Clear,0,2016/6/8 10:51
4032,7:51:00,16.1,8.3,60,1003.1,16.1,North,0,0,0,NA,Clear,0,2016/6/8 11:51
4033,8:51:00,17.2,8.9,58,1003,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 12:51
4034,9:51:00,17.8,6.7,48,1003,16.1,Variable,9.3,0,0,NA,Clear,0,2016/6/8 13:51
4035,10:51:00,18.9,7.2,47,1002.3,14.5,Variable,9.3,0,0,NA,Scattered Clouds,0,2016/6/8 14:51
4036,11:51:00,18.3,7.2,48,1002,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/6/8 15:51
4037,12:51:00,14.4,10.6,78,1002.8,2.8,NW,14.8,29.6,0.01,Rain,Light Rain,310,2016/6/8 16:51
4038,13:51:00,12.2,11.1,93,1004.4,1.2,WNW,20.4,42.6,0.3,Rain,Rain,300,2016/6/8 17:51
4039,14:51:00,11.1,9.4,89,1004.3,4.8,WNW,13,0,0.11,Rain,Light Rain,290,2016/6/8 18:51
4040,15:51:00,12.2,10,86,1004.5,12.9,WNW,11.1,0,0.02,NA,Overcast,300,2016/6/8 19:51
4041,16:51:00,12.8,10.6,86,1004.5,14.5,WNW,14.8,27.8,0.01,NA,Scattered Clouds,290,2016/6/8 20:51
4042,17:51:00,15,8.3,64,1004.9,16.1,West,18.5,33.3,0,NA,Partly Cloudy,280,2016/6/8 21:51
4043,18:51:00,16.1,7.8,58,1005.6,14.5,Variable,9.3,0,0,NA,Clear,0,2016/6/8 22:51
4044,19:51:00,16.7,4.4,44,1006.4,14.5,Variable,11.1,38.9,0,NA,Clear,0,2016/6/8 23:51
4045,20:51:00,16.1,5,48,1007.1,16.1,WNW,14.8,0,0,NA,Overcast,290,2016/6/9 0:51
4046,21:51:00,15.6,5.6,51,1007.9,16.1,WNW,13,37,0,NA,Mostly Cloudy,290,2016/6/9 1:51
4047,22:51:00,15.6,5.6,51,1008.5,16.1,WNW,9.3,0,0,NA,Overcast,290,2016/6/9 2:51
4048,23:51:00,15,5,51,1009.1,16.1,WNW,16.7,35.2,0,NA,Overcast,290,2016/6/9 3:51
4049,0:51:00,16.7,1.7,37,1013.3,16.1,Variable,7.4,0,0,NA,Mostly Cloudy,0,2016/6/10 4:51
4050,1:51:00,16.1,1.1,36,1013.3,16.1,Variable,7.4,0,0,NA,Scattered Clouds,0,2016/6/10 5:51
4051,2:51:00,16.1,1.7,38,1013.3,16.1,West,13,0,0,NA,Clear,280,2016/6/10 6:51
4052,3:51:00,15,1.7,41,1013.8,16.1,Variable,5.6,0,0,NA,Scattered Clouds,0,2016/6/10 7:51
4053,4:51:00,14.4,2.2,44,1014.3,16.1,WNW,11.1,0,0,NA,Partly Cloudy,290,2016/6/10 8:51
4054,5:51:00,13.9,2.8,47,1014.9,16.1,West,13,0,0,NA,Partly Cloudy,280,2016/6/10 9:51
4055,6:51:00,13.9,3.3,49,1015.2,16.1,West,9.3,0,0,NA,Clear,280,2016/6/10 10:51
4056,7:51:00,15,3.3,46,1015.3,16.1,Variable,7.4,0,0,NA,Scattered Clouds,0,2016/6/10 11:51
4057,8:51:00,16.7,2.8,39,1015.5,16.1,NW,13,27.8,0,NA,Partly Cloudy,310,2016/6/10 12:51
4058,9:51:00,17.8,2.2,35,1015.7,16.1,Variable,11.1,0,0,NA,Scattered Clouds,0,2016/6/10 13:51
4059,10:51:00,18.9,2.8,34,1016.2,16.1,Variable,11.1,37,0,NA,Partly Cloudy,0,2016/6/10 14:51
4060,11:51:00,20.6,2.8,31,1016.3,16.1,NW,14.8,35.2,0,NA,Scattered Clouds,320,2016/6/10 15:51
4061,12:51:00,22.2,3.3,29,1015.8,16.1,NW,13,27.8,0,NA,Partly Cloudy,310,2016/6/10 16:51
4062,13:51:00,22.8,2.2,26,1015.5,16.1,WNW,18.5,27.8,0,NA,Scattered Clouds,300,2016/6/10 17:51
4063,14:51:00,23.3,3.3,27,1015.1,16.1,Variable,7.4,0,0,NA,Partly Cloudy,0,2016/6/10 18:51
4064,15:51:00,24.4,3.3,25,1014.8,16.1,North,0,0,0,NA,Partly Cloudy,0,2016/6/10 19:51
4065,16:51:00,24.4,2.2,23,1014.8,16.1,North,0,0,0,NA,Mostly Cloudy,0,2016/6/10 20:51
4066,17:51:00,24.4,1.7,23,1014.8,16.1,Variable,9.3,0,0,NA,Mostly Cloudy,0,2016/6/10 21:51
4067,18:51:00,23.9,1.7,23,1015.4,16.1,Variable,5.6,0,0,NA,Mostly Cloudy,0,2016/6/10 22:51
4068,19:51:00,22.8,2.8,27,1015.8,16.1,Variable,5.6,0,0,NA,Mostly Cloudy,0,2016/6/10 23:51
4069,20:51:00,22.2,3.3,29,1016.2,16.1,Variable,7.4,0,0,NA,Mostly Cloudy,0,2016/6/11 0:51
4070,21:51:00,21.1,3.3,31,1016.7,16.1,Variable,7.4,0,0,NA,Mostly Cloudy,0,2016/6/11 1:51
4071,22:51:00,20,3.3,33,1017,16.1,Calm,0,0,0,NA,Overcast,0,2016/6/11 2:51
4072,23:51:00,18.9,3.3,36,1017.2,16.1,Calm,0,0,0,NA,Overcast,0,2016/6/11 3:51
4073,0:51:00,17.2,5,45,1017.4,16.1,Calm,0,0,0,NA,Overcast,0,2016/6/11 4:51
4074,1:51:00,17.2,3.3,40,1017.2,16.1,West,5.6,0,0,NA,Unknown,280,2016/6/11 5:51
4075,2:51:00,16.7,3.9,43,1017,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/11 6:51
4076,3:51:00,16.1,5.6,50,1017.2,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/11 7:51
4077,4:51:00,16.1,6.1,52,1016.7,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/11 8:51
4078,5:51:00,15.6,6.7,55,1016.6,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/11 9:51
4079,6:51:00,17.2,10,63,1015.9,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/11 10:51
4080,7:51:00,20,9.4,50,1015.5,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/11 11:51
4081,8:51:00,21.1,7.8,42,1015.3,16.1,Variable,5.6,0,0,NA,Unknown,0,2016/6/11 12:51
4082,9:51:00,21.7,10,47,1014.2,16.1,Variable,5.6,0,0,NA,Unknown,0,2016/6/11 13:51
4083,10:51:00,22.8,12.2,51,1013.1,16.1,SSW,7.4,0,0,NA,Unknown,200,2016/6/11 14:51
4084,11:51:00,24.4,14.4,54,1011.4,14.5,SW,16.7,33.3,0,NA,Unknown,230,2016/6/11 15:51
4085,12:51:00,25,15,54,1010.2,14.5,Variable,5.6,29.6,0,NA,Unknown,0,2016/6/11 16:51
4086,13:51:00,26.7,17.8,58,1009.6,14.5,North,0,0,0,NA,Unknown,0,2016/6/11 17:51
4087,14:51:00,27.8,18.3,56,1008.6,14.5,Variable,11.1,0,0,NA,Unknown,0,2016/6/11 18:51
4088,15:51:00,27.8,18.3,56,1008.1,14.5,North,0,0,0,NA,Unknown,0,2016/6/11 19:51
4089,16:51:00,29.4,18.3,51,1006.9,14.5,Calm,0,0,0,NA,Unknown,0,2016/6/11 20:51
4090,17:51:00,30,18.9,51,1006.1,14.5,West,9.3,0,0,NA,Unknown,270,2016/6/11 21:51
4091,18:51:00,30.6,18.9,49,1005.9,12.9,West,13,27.8,0,NA,Unknown,260,2016/6/11 22:51
4092,19:51:00,29.4,18.9,53,1005.7,14.5,Variable,9.3,0,0,NA,Unknown,0,2016/6/11 23:51
4093,20:51:00,29.4,18.9,53,1005.8,16.1,West,11.1,0,0,NA,Unknown,270,2016/6/12 0:51
4094,21:51:00,30,18.9,51,1006.2,16.1,Variable,7.4,0,0,NA,Unknown,0,2016/6/12 1:51
4095,22:51:00,28.9,18.3,53,1006.6,16.1,West,7.4,0,0,NA,Unknown,280,2016/6/12 2:51
4096,23:51:00,27.2,18.3,58,1006.6,16.1,Calm,0,0,0,NA,Unknown,0,2016/6/12 3:51
4097,0:51:00,27.8,18.3,56,1006.4,16.1,Variable,5.6,0,0,NA,Unknown,0,2016/6/12 4:51
4098,1:51:00,26.1,17.2,58,1005.6,16.1,SW,7.4,0,0,NA,Unknown,230,2016/6/12 5:51
4099,2:51:00,26.1,16.7,56,1004.9,16.1,Variable,9.3,0,0,NA,Unknown,0,2016/6/12 6:51
4100,3:51:00,26.1,17.8,60,1004.2,16.1,West,13,0,0,NA,Unknown,260,2016/6/12 7:51
4101,4:51:00,25.6,17.8,62,1003.6,16.1,Variable,9.3,0,0,NA,Unknown,0,2016/6/12 8:51
4102,5:51:00,25.6,17.8,62,1003.7,12.9,Variable,11.1,0,0,NA,Unknown,0,2016/6/12 9:51
4103,6:51:00,25.6,18.3,64,1003.7,12.9,North,0,0,0,NA,Unknown,0,2016/6/12 10:51
4104,7:51:00,26.1,18.3,62,1003.6,14.5,North,0,0,0,NA,Unknown,0,2016/6/12 11:51
4105,8:51:00,27.2,17.8,56,1002.7,14.5,Variable,7.4,29.6,0,NA,Unknown,0,2016/6/12 12:51
